key,body,tags,date,watch,answer,chip
11219792831,"好意はあるんでしょうか？ないんでしょうか？
昨年の１２月始めに告白して振られた同僚女性(２つした)の行動が理解できません・・。

LINEで「仕事が大変で泣きそう」と連絡よこしてきたり、ある日には「泣きそう」と急に話しかけ、泣きっ面を一瞬だけ見せてきたりします。その反面、機嫌が悪いと私にだけ素っ気ない態度で接してくるなど、完全に舐められております。

その一方で、機嫌が良いと私の顔を見るなり笑ってきたり、平気でボディータッチをしてきます。(背中押してきたり、腕を叩いてきたり)告白前は何度も相合い傘してくるなど、やたら距離が近いです・・・。

最近はずっと機嫌が良く、「先輩はいろんな人から慕われている」「目が二重で綺麗」「話していると癒される」と、誉めてきます。どういうつもり何でしょうか？
","[""知恵袋トップ"",""生き方と恋愛、人間関係の悩み"",""恋愛相談、人間関係の悩み"",""恋愛相談""]",2020/2/5,11,2,50
12219792837,"中高女子の皆さんに質問です。
疲れていた時とかは好きな人とLINEするのが少しめんどくさいなと思う時があったりしますか？
また普通になんか少し好きだけどめんどくさいなという時があったり
しますか？
最後に好きな人に対して好きな時と普通の時といった波のような上がったり下がったりする気持ちがあったりしますか？
どうかよろしくお願いします
","[""知恵袋トップ"",""生き方と恋愛、人間関係の悩み"",""恋愛相談、人間関係の悩み""]",2020/2/5,3,1,50
12219793152,"長文です。(同性愛のことでもあるので苦手な人はすみません)

私は去年の6月に彼女(同性)と別れました。
その時は私に他に好きな人(男性)ができて、一方的にふってしまいました。すごい最低
なことをしました。
そしてその私が好きになった
人と今付き合ってます。
彼女も他の人(男性)と付き合っています。

ですが、ここ4ヶ月間くらい彼女のことが忘れられません。
彼女を見ていると楽しかった日々のことを思い出してしまいます。

こんなこと都合のよすぎることだとは充分、分かっています。

どうするのが正解なのでしょうか。
自分で考えろとゆう話なのは充分承知です。
ですが誰かに相談したくて書きました。

少しでもコメントをくれると嬉しいです。

読みづらい文章ですみません。
","[""知恵袋トップ"",""生き方と恋愛、人間関係の悩み"",""恋愛相談、人間関係の悩み""]",2020/2/5,13,1,50
13219793333,"電車や道ですれ違う見ず知らずの人に対して、敵意を持つのが普通ですか？興味無いのが普通ですか？
興味無く何も思わないのが当たり前と思ってるのですが、人を怖がってた時があったので確認したいです。
","[""知恵袋トップ"",""生き方と恋愛、人間関係の悩み"",""恋愛相談、人間関係の悩み""]",2020/2/5,19,5,50
10219793580,"父、及びその兄弟の母への接し方に疑問があります。

父は昔からパチンコ好きで、定年退職後、ローンがまだかなり残っているのに仕事にも出ず、家でゴロゴロ…
たまに出かけたかと思えばパチ
ンコに行く始末。

結果、母が貯金を崩してローンを支払っておりましたが、その貯金もだいぶ減ってきてしまったそうです。
先日なんとかならないかと父の兄弟に相談をしてみたのですが…


一度上記事柄から離れます。
私が生まれるよりも前のことですが、母がパートに出てる間に父が貯金を下ろし、パチンコに使っていたことがあったそうで、そんなことがあって、母は専業主婦の道を選びました。
父から貯金を守るためにです。
そうしなければ、貯金も無くなってしまうと考えてのことでした。


話を戻しまして、そんな母に対し、父の兄弟はローンがあるのに、働きに出なかった母が悪いかのように言うのです。
父がパチンコに使ってきたことに対してではなく…

流石にこれには娘として腹が立っています。

また、私も家にはお金を入れているにも関わらず、お前も何もしていないと言われ、納得がいきません。

正直なところ父もその兄弟も消えてしまえばいいのに…と思ってしまうくらいには腹立たしく思っております。


流石に今離婚するにもあまりにも色々不利というか…
どうしていくのが良いかとても迷っております。


何か良いアドバイスなどありませんでしょうか？
","[""知恵袋トップ"",""生き方と恋愛、人間関係の悩み"",""恋愛相談、人間関係の悩み"",""家族関係の悩み""]",2020/2/5,4,1,50
14219477264,"素人です。詳しい方教えて下さい。
市役所が管理する用水路に、近隣の住民が勝手に木製の柵を建てて、水の流れの方向を変える事は合法ですか？

その方は、用水路の水を自宅の池に引いて、鯉を飼っているそうです。

上流から流れて来るゴミがその柵に引っ掛かり、周辺の住民が仕方なく掃除をする状態が続いています。

市役所に相談に行っても、確かに市が管理している用水路ですが、そういった問題は民民で解決して下さいと言うだけで、どうにもなりませんでした。

仕方がないことなのでしょうか。
","[""知恵袋トップ"",""生き方と恋愛、人間関係の悩み"",""恋愛相談、人間関係の悩み""]",2020/2/5,21,0,50
13219477293,"熊本医師会看護専門学校 第2看護学科について質問です。
今年の3月で准看護師過程を卒業する予定ですが、職場や現在の学校で准看護師過程を卒業後ストレートではないと男子は受からない、男子
の枠は5人～10人と伺いました。
本当にそうなのでしょうか？何か知っていることがあれば教えてください。
その他、学校の雰囲気、働きながらの学校の継続の難しさ、進学先や就職先などの情報も教えていただければ嬉しいです。
","[""知恵袋トップ"",""生き方と恋愛、人間関係の悩み"",""恋愛相談、人間関係の悩み"",""学校の悩み""]",2020/2/5,10,0,50
11219793981,"何カップだと思いますか？？同一人物です。
左上が座っててあとは立ってます。
","[""知恵袋トップ"",""生き方と恋愛、人間関係の悩み"",""恋愛相談、人間関係の悩み""]",2020/2/5,7,2,50
10219794060,"気が強い子って好きな人にも冷たい態度になりますか？

","[""知恵袋トップ"",""生き方と恋愛、人間関係の悩み"",""恋愛相談、人間関係の悩み""]",2020/2/5,1,1,50
13219794208,"本気で悩んでいます。助けて下さい。
私は今社会人一年目の女です。職場に一つ上の先輩（男）がいるのですが、毎日干渉してきて本当に鬱陶しいです。私の営業の実績表を勝手に見たり、私の行動一つひとつを監視するような目で見て、少しでもミスしたら「お前またやったのかよ」と私を無能扱いしてきます。ミスといっても小さなもので、先輩は私より大きなミスをいくつもしているのに自分を棚に上げて毎日馬鹿にしてきます。挙句の果てに、今日「お前は一番信用出来ない奴」と言われました。何としてでも私を＇自分より出来ない奴＇に仕立て上げたいようです。自分の営業成績の自慢も毎日のようにしてきます。「今日は○件取れた」とか「いくら儲けた」とか…。正直私はまだ1年目で、売れる商品も一つや二つしかなく、ほとんどのものを売れません。なので、自慢話をされてもイマイチどれだけすごいのかも分かっていないのですが、「俺はめちゃくちゃすごい奴」というスタンスで関わってくるのですごく疲れます。
私も人間なのでミスはするし、本当に私が間違ったことをしていたり、人様に迷惑をかけたりした時はお叱りを受けて突然だと思っています。しかし、私はまだ上司にど叱られるようなミスをしたことは一度もありません。上司に怒られるならまだしも、たかが一個上の人間に毎日無能扱いされることに耐えられません。ノルマも多く仕事面でも辛いことはたくさんありますが、それよりも一個上の先輩に会うことが嫌すぎて毎日が憂鬱です。私から話しかけることはほとんどないのですが、一日何十回も話しかけられ、そのほとんどがお説教です。本当に疲れます。もう関わりたくないです。というか関わろうとして欲しくないです。
毎日顔を合わせる嫌いな先輩と上手く距離感を保つ方法を教えて下さい。
","[""知恵袋トップ"",""生き方と恋愛、人間関係の悩み"",""恋愛相談、人間関係の悩み"",""職場の悩み""]",2020/2/5,10,2,50
14219794214,"年下彼氏をもったことのある女性に次のことについて質問します。
①（年下彼氏と付き合う）メリット・デメリット
②あなたの年下彼氏と付き合った経験から考える、付き合って良かったと思うこと、ダメだと思ったこと。←（①とほとんど内容変わらない気がしますが）
③可愛いと思ったか。思ったのならどういうところが可愛かったか。思わなかったのならどういうところが思わなかったか。
","[""知恵袋トップ"",""生き方と恋愛、人間関係の悩み"",""恋愛相談、人間関係の悩み"",""恋愛相談""]",2020/2/5,15,2,50
12219794302,"2年ほど前に半年間働き、辞めたお店に再度応募しようか悩んでいます。
何か問題起こした、クビになった、とかではなく
お給料面のことで転職をするため退職しました。
現在働いている所とも
はや給料一緒になっていました。
現在働いている所が仕事が少ないのに人員を増やし続け手が空く、または仕事の奪い合いのようになっていて働き続けるのが苦痛状態が続いています。

そのお店が嫌いで辞めたとゆうわけでもないです。
お店は同じですが、他店へ応募しようかと思っています。過去に働いていたことがあることを隠そうとは思っていません。

出戻りでも採用していただけるのでしょうか？
出戻り経験がある方いらっしゃるでしょうか
","[""知恵袋トップ"",""生き方と恋愛、人間関係の悩み"",""恋愛相談、人間関係の悩み"",""職場の悩み""]",2020/2/5,5,0,50
14219794474,"男友達を誘惑したくなる癖をやめたい。
私は性欲が強いです。友達は隠キャや真面目系の人が多いです。チャラチャラした人には好かれません。オタサーの姫体質かもしれません。
ワンナイトやセ
フレもむしろ好きです。
それは、性欲や独占欲が強いからだと思います。誰でもいいわけじゃないけど、愛されたいです。真面目な人が好きなのは、私も基本は真面目で真面目でいたいと思っているからです。(ここまで自己紹介)

今、尊敬してるお兄ちゃん的存在の人がいます。ずっと仲良くなりたいと思ってました。
半年前から一緒に帰るようになり、今ではだいぶ仲良くなっています。
すると今度は独占欲と性欲が沸き始めるようになりました。
向こうは実家なので自然と家の前でバイバイして抑える事ができていました。
しかし、向こうがシェアハウスを始めた1回目のバイトでお泊まりをしてしまい
くっついて添い寝をしました。向こうを誘惑していました。欲を抑えきれないです。
お兄ちゃんはよく我慢したと思います。

私は今までずっと彼氏がいて、依存してきましたが今はいません。
依存をもうやめたくて、付き合う気も好きになる気もないのです。

性欲と独占欲を抑えるのにはどうしたらいいでしょうか。
またお兄ちゃんには、どういう風に接したらいいでしょうか。正直な気持ちを伝えた方がいいでしょうか。

やめたい、と思いつつも、この前添い寝だけで行為ができなくて、全然寝れなかったし
欲求不満でくらくらするのが正直な現状です。あと、息をするくらい無意識に思わせぶりな態度をしてしまいます。
","[""知恵袋トップ"",""生き方と恋愛、人間関係の悩み"",""恋愛相談、人間関係の悩み""]",2020/2/5,5,0,50
12219794557,"転職について。
結論から言うと転職失敗。
販売～販売へ転職しましたが、
結局なんというか教育というか教える気がないの一言。
20代で若いですが、指示待ちではなくやる内容も聞きますが結局放置プレー。
前の社員もすぐ辞めたと聞かされなんとなく理解できました。
こういう職場は普通に去った方がいいもんですか。
","[""知恵袋トップ"",""生き方と恋愛、人間関係の悩み"",""恋愛相談、人間関係の悩み"",""職場の悩み""]",2020/2/5,5,0,50
14219794639,"私が思ってることは変でしょうか？(愚痴に近いです…)
もうすぐバレンタインが近いから、私含め女友達3人
(私、U、Oとします。)で家に集まって一緒にチョコ作ろうよ。という話になったんですけど、その数日後に、
Uが「M(Uの彼氏)も家に、つれてきていい？」
と言ってきて、
Oは「ご自由に」
と言っているんですけど、私はなんか心にもやもやを抱えています。

しかも、そのMには、3人が作ったチョコの試食係になってもらうーとか言ってました。普通に遊ぶんならまだしも、バレンタインのチョコを作る時に、彼氏を家に呼ぶか普通？って内心思ってます。

また、皆さんが私の視点だったらどう思いますか？
","[""知恵袋トップ"",""生き方と恋愛、人間関係の悩み"",""恋愛相談、人間関係の悩み""]",2020/2/5,5,1,50
10219794665,"派遣の残業について
派遣社員として働いています。
同じ業務をしている正社員の方が1人いますが、
仕事中いつも寝ています。

忙しい時にも寝ていて、自分の仕事が詰まってきたら
休み、他人に仕事を押し付ける人です。

私はいつも定時で上がれるように時間配分をして
定時ぴったりに帰っているのですが、
いつも寝ている人に、残業お願いする時って何時までに言えばいいですか？
これから忙しくなったら残業してもらわないといけないので。
と言われました。

今まで繁忙期でも自分の仕事は全て定時までに終わらせて
定時で帰っていました。

寝ている人にそんなこと言われる意味がわかりません。
その人が寝なければいいだけだと思います。

私の考えはおかしいですか？

辞めようかと思っています。
","[""知恵袋トップ"",""生き方と恋愛、人間関係の悩み"",""恋愛相談、人間関係の悩み"",""職場の悩み""]",2020/2/5,4,0,50
13219794738,"付き合える可能性はあると思いますか？
昨年の１２月始めに告白し、振られた同僚女性の行動が理解できません・・。

LINEで「仕事が大変で泣きそう」と連絡してきたり、ある日には直接、「泣きそう」と話しかけ、泣きっ面を一瞬だけ見せくるなど、甘えてくることがあります。その一方で、機嫌が悪いと私にだけ、素っ気ない態度で接してくるなど、完全に舐められています。

ただし、機嫌が良い時は私の顔を見るなり、すごい笑顔で笑ってきたり、平気でボディータッチをしてきます。(背中押してきたり、腕を叩いてきたり)告白前は何度も相合い傘してくるなど、やたら距離が近いです。最近は機嫌が良いみたいで、「先輩はいろんな人から慕われている」「目が二重で綺麗」「話していると癒される」と、調子のいいことを言ってきます。

社内で他の人が居たりすると、かしこまった態度で接してくるのですが、人がいなくなったり、二人で外出した際は打って変わって、時折ため口で一方的にしゃべってきます・・。

好意はないんでしょうか？ただかまって欲しいだけなんでしょうか？
","[""知恵袋トップ"",""生き方と恋愛、人間関係の悩み"",""恋愛相談、人間関係の悩み"",""恋愛相談""]",2020/2/5,27,3,50
11219794761,"３０代男性です。
好意があった女性について悩んでいます。色々と考えてみましたが、相手の女性の気持ちが分からず今でも迷っています。
経過はしたに書いてあるので、読んで頂き、僕が好意を寄せている女性が何を考えているのか？参考になるご意見をいただきたいと思い投稿させて頂きました。下記内容をご参照していただきコメント頂けるとありがたいです。よろしくお願いします。


・女性とのやりとり経過
数年前から職場でお互いに顔は知っていました。僕が彼女が好きになり何度か食事に誘うようアプローチをしていましたが何も起こりませんでした。その女性が退職することになりました。送別会の場で僕は何も期待していませんでしたが、LINEで連絡先交換をしようと相手から言われ交換しました。それから月に1度のペースで食事に行ったり、ドライブしたりしていました。

 連絡はいつもこちらからで、相手からは連絡はありませんでした。そんな調子で３か月が経過したときに夜景デートの後に思い切って告白をしました。しかし、「恥ずかしい」という言葉はありましたが告白に対しての返事はなく、しばらく考えてもらうことになりました。

それから１か月して返事はないので食事に誘いOKをもらいました。食事には行くことが出来ましたがその帰りにも明確な返事はありませんでした。
 相手も色々事情があるかもしれないと思い僕からは何も言いませんでした。しかし、それから１か月してもなんの進展もなく、時々他愛ないやりとりをLINEで行いました。僕もだめなのかとも思いましたが、会ってなんらかの返事がもらえないかと思い、映画に誘い、１か月ほどして映画に行くことになり、行きたい映画を二人で決めていましたが、前日に体調不良を理由にキャンセルされました。その後、日をあらためて映画に行くことを約束し、相手からの返事をお願いしていたのですが２週間以上連絡ありません。

このままアプローチをしても進展は望めそうにないと思い、先日、これまでの感謝の気持ちと、あきらめて次のことを考えるという内容のLINEを送りました。すると、相手から「実らないけど好きな相手がいて悩んでいた」との返事がありました。そして「できれば僕とはこれまでのように何かあれば相談したりできる関係でいたい、時々食事にいけるような関係でいたい」という返事がありました。

 僕は実らない関係を続けても辛いこと、相手を好きなままで会ったりすると気持ちに迷いが出てしまい、付き合えるのかな？といった期待を抱くだけなので、今の気持ちとしては今までのような関係でいてしまうことは控えたいこと、しばらく連絡を絶ち、時間がたってそれでも相手のことが好きであればまた連絡をとることを伝えました。

 相手からは、「好きな人のことをあきらめようと思っている。でも、そのことであなたに期待は持たせたくないとは思っている。前のような関係に戻れる日を待っている。私もあなたしかいないとなったら連絡をとるかもしれない」と返事がありました。


 以上のようなやりとりをしています。アドバイスよろしくお願いいたします。
","[""知恵袋トップ"",""生き方と恋愛、人間関係の悩み"",""恋愛相談、人間関係の悩み"",""恋愛相談""]",2020/2/5,48,1,50
13219795013,"彼氏とヤリたいです
私は中学生女子で彼氏は同級生です。その子はみんなからは変態といじられていますが、低俗な下ネタが嫌いで大人っぽい感じです。私はほかの男子には胸が大きいなど言われますが、その子は全くそういうことは言わない感じです。

どうすればやれますか？
","[""知恵袋トップ"",""生き方と恋愛、人間関係の悩み"",""恋愛相談、人間関係の悩み""]",2020/2/5,20,3,50
11219795126,"とにかく出会いがないんです！
2年前の彼女と別れてから一切ないです
21歳男なのですが、これから出会いなんてないって思うと人生生きてる意味ないんじゃないかとまで思ってしまいます
ちな
みにマッチングアプリも使用してますがうまく続かずです
","[""知恵袋トップ"",""生き方と恋愛、人間関係の悩み"",""恋愛相談、人間関係の悩み""]",2020/2/5,5,3,50
11219795176,"東京在住の陸上部員です。
今気になっている人(好きな人？)がいます。
相手は高校生(女子)なのですが学校も違っており、話しかけづらいです。
目が合うことは何度かあったのですが、ついそら
してしまいます。向こうは振り返ってこっちを見てきたりしました。面識もなく、共通点といえば陸上部であることと練習場所が一緒であるというぐらいです。なかなか相手の集団には入れないので、話すきっかけが欲しいです。
どうしたらいいでしょうか。
","[""知恵袋トップ"",""生き方と恋愛、人間関係の悩み"",""恋愛相談、人間関係の悩み""]",2020/2/5,16,1,50
14219795189,"自分は女の子友達に嫌われています
毎回会っていても時間かかるでしょう？
","[""知恵袋トップ"",""Yahoo! JAPAN"",""Yahoo!知恵袋""]",2020/2/5,6,1,50
12219795222,"凄く疑問なんですが東出昌大と唐田えりかの不倫、何でこうも世間は叩くのでしょうか。確かに唐田えりかは私も気持ち悪いと思います。でも所詮私たちにとっては赤の他人、杏さん可哀想可哀想とか
寄ってたかって言っても本人にとっては何の支えにもならないしどうしようもならないのに、東出はクズ！とか唐田えりか〇ね！とか、東出くん好きだったのに...って不倫したからって嫌いになるとか訳わかんない、と自分は思います。Twitterとかであたかもその人たちのことを分かってるかのように批判してるの見ると凄く腹が立ちます(？)
所詮他人の不倫に私たちがあーだこーだ叩く筋合いはないじゃないですか？その人の人生なんだし。だって不倫は被害者がいるからその人に同情するから叩くことがはじまるんですよね？まあそれが芸能人だから仕方ないとか言うんですけど。
別に不倫を正当化しようなんて思ってません。不倫は確かに悪いことですがそれでその人を嫌いになってその人のテレビみない！イラつく！人間のクズ！となるのはおかしいってことかと...
皆さんどう思いますか？私の考えはおかしいのでしょうか。
","[""知恵袋トップ"",""エンターテインメントと趣味"",""芸能人"",""話題の人物""]",2020/2/5,39,8,50
13219795353,"JAの仕事をできるだけ詳しく教えて欲しいです 
どんな種類の仕事があって 
その仕事はなにをするのか 
教えてください

","[""知恵袋トップ"",""生き方と恋愛、人間関係の悩み"",""恋愛相談、人間関係の悩み"",""職場の悩み""]",2020/2/5,1,0,50
14219795539,"塾についてです。
自分はいま高校2年生で、某個別塾に通っています。担当の先生がすごく好き(恋愛感情ではなく、人として)で、授業外などでも話したいなと思っています。
そのためにはまずいい生徒として認識されることからはじめよう、と考えました。
調べたところ、塾講師側としては、たくさん質問をしたり、明るく笑顔、礼儀正しいなどの生徒を好くということがわかりました。
自分で言うのもなんですが、明るく笑顔でいること、礼儀の正しさはできていると思います。しかし、質問となると、あまり具体的な質問が思い浮かびません。解いたあとにわからない問題があったら、「これわからないです…」となってしまっているのが現状です。

具体的に質問をするのにはどのようなことを心がければいいのでしょうか。また、塾講師目線で「この生徒いいな」と思うような生徒像などあれば教えていただきたいです。よろしくお願いいたします。
","[""知恵袋トップ"",""生き方と恋愛、人間関係の悩み"",""生き方、人生相談""]",2020/2/5,9,0,50
11219795746,"今の日本で「31歳にもなって独身」の女の人って不憫(ｶｯｺﾜﾙｲ)ですか？31歳なら結婚してて当たり前ですか？
ベナン共和国コトヌー市の
アブグスタ・ハツダという人は現在31歳ですが独身です。
アブグスタは
高校教師の父親と専業主婦の母親の子として
1988ねん11月生まれですが

2004ねん3月、15歳だったとき中学校からの下校中、川辺を歩いてたとき

脳性麻痺の男性(20)を見つけ、彼を深さ3mの川に突き落とし殺害しました。
(アブグスタが男性に「鍵を無くしたから探して」と嘘をつく→男性を車椅子からおろし四つん這いの体勢をとらせる→男性は鍵を探す→そのときにアブグスタが男性を両手で突き落とす)

このときのアブグスタに殺意はなくただ
男性をからかおうとしただけ。

アブグスタは事件後、3ねん3か月少年院に入る。

でもアブグスタはベナン全土に名前が知れ渡り今でも「あの脳性麻痺の人を突き落とした女だ」とコソコソ言われ

結婚できない状況に。

アブグスタはコトヌー市内で一人暮らししている。仕事は介護士。
","[""知恵袋トップ"",""マナー、冠婚葬祭"",""冠婚葬祭"",""結婚""]",2020/2/5,19,1,50
11219795771,"高校2年生です。
最近何もやる気が起きなくて、勉強しないとまずいと思い教科書を開いてやろうとするのですが全く内容が頭に入りません。
どんなに寝ても疲れも取れた感じがせず、生理も40日
経っても来なく、不安が募ります。
何かの病気でしょうか？
また、病院に行くには何科を受診すればいいのでしょうか？
","[""知恵袋トップ"",""生き方と恋愛、人間関係の悩み"",""恋愛相談、人間関係の悩み""]",2020/2/5,1,0,50
14219795824,"短期、中期、長期の目標を決めました。この目標を達成できる確率を上げるために何ができますか？

","[""知恵袋トップ"",""生き方と恋愛、人間関係の悩み"",""生き方、人生相談""]",2020/2/5,3,0,50
14219796019,"介護事務をしている人が、介護士の資格が無いのに介護士がやる仕事を頼まれて手伝ったら、違反ですか？

","[""知恵袋トップ"",""職業とキャリア"",""資格、習い事"",""資格""]",2020/2/5,5,3,50
13219796023,"アフターピルを２ヶ月に一回ほど飲んでいます。
どうしても避妊が成功しているかが
心配だからです。

不妊症になるリスクはありますか？

","[""知恵袋トップ"",""子育てと学校"",""子育て、出産"",""避妊""]",2020/2/5,10,3,50
13219796363,"普段脚を組むことが多い人に質問します。
以下の場面の時何％ぐらいの頻度で行いますか？
A 自宅で椅子に座る時
B 学校もしくは職場でデスクワーク中
C 空いている電車やバスの中
D カフェ等の飲食店
E ベンチやその他娯楽施設
","[""知恵袋トップ"",""生き方と恋愛、人間関係の悩み"",""生き方、人生相談""]",2020/2/5,6,2,50
12219796502,"同棲している彼女に手を上げてしまいました。
仕事から帰ったら、家で彼女がわざらしい大きい物音を立てて不機嫌そうにしてたので「どうしたの?」と声をかけたら無視されたので、もう一度同じように声をかけたらキレ気味に「黙って」と言われ、僕も彼女がこんなに怒ってる理由が理解できずイライラして「なんで怒ってるの！?」と強気で聞いたところ、彼女の怒りが爆発したのか「もー！うるさい」と大声で怒鳴りだし不機嫌アピールがさらに激しくなってしまいました。

そんな彼女にとうとう僕も怒りが抑えられなくなってしまい彼女の胸ぐらをつかんで「いい加減にしろ！」と平手打ちをしてしまいました、すぐに我にかえって謝ったのですが彼女は泣き出してしまいベッドに引きこもっている状態です。

手を上げてしまったことは後悔してます。どうやって仲直りすればいいのでしょうか。
","[""知恵袋トップ"",""生き方と恋愛、人間関係の悩み"",""恋愛相談、人間関係の悩み""]",2020/2/5,10,1,50
14219796544,"私は大学1年生(19)です。中2から恋心を抱かれています。出会い方は複雑で言えませんが(出会い系ではない)、積極的過ぎて私も好きになった？かもしれないです。でもその男の子はこれから高校生活を送ってていく上で色
々経験して欲しいなと思いますし、ずっと好きとか言われても中2ですよ？中々信じることができません。彼には高校になったら付き合おうねと言っています。彼を信じてみても良いのでしょうか。
","[""知恵袋トップ"",""生き方と恋愛、人間関係の悩み"",""恋愛相談、人間関係の悩み""]",2020/2/5,2,1,50
14219796584,"飲み会で「乳触るぞ、」というのはセクハラですか？愛嬌ですか？

","[""知恵袋トップ"",""生き方と恋愛、人間関係の悩み"",""恋愛相談、人間関係の悩み"",""恋愛相談""]",2020/2/5,17,9,50
13219796823,"職場の録画について

自分の職場の工場長みたいな人が定点カメラを置いて
無駄な動き、トイレの時間及び回数などを見ているみたいです。
表面上、職場改善と言って仕事しやすいようにするため、
私たちの為にやっているみたいなことを言いますが、

違法にはならないのでしょうか……？

かなり不愉快で逆に集中できません。
トイレも行きにくいし長いとうんこだと思われるし。

その工場長も人をバカにするような人なので
どうしても改善だけが目的ではないように感じてしまいます。
普段は暇な人なので見たいだけだと思ってしまいます。


やんわり不愉快とゆうのを伝えたところ
ギリギリ私が映らない位置に置いて録画をされました。
しかしこっそり画面を見ると多分右腕は映る位置にあったと思います。


他の部署でもやっていますし、
なかにはタブレットで至近距離で録画されてる人もいます。


どうにか懲らしめてやりたいです……
","[""知恵袋トップ"",""生き方と恋愛、人間関係の悩み"",""恋愛相談、人間関係の悩み"",""職場の悩み""]",2020/2/5,5,2,50
13219482063,"AＶの質問です。
万引きものやヤブ医者などの逆らえないシチュエーションの物をよく見ます。
何かオススメのシチュエーションをたくさん教えて欲しいです。
","[""知恵袋トップ"",""生き方と恋愛、人間関係の悩み"",""恋愛相談、人間関係の悩み""]",2020/2/5,13,0,50
10219797495,"知恵袋で質問をしたにも関わらず自分の気に入らない回答をつけられると、自分と気の合う回答者と他の回答者の回答を貶す質問者は何がしたいのですか？
こういう行為は知恵袋の規約違反にならないんでしょうかね？

過去にそういう行為をした方; どんな背景でしたか
過去に回答を貶された方; どんなふうに考えましたか

等ご意見、回答お願いします
","[""知恵袋トップ"",""生き方と恋愛、人間関係の悩み"",""恋愛相談、人間関係の悩み""]",2020/2/5,17,3,50
12219797717,"俳優の山﨑賢人さんに目元似てる言われたんですけど似てるのでしょうか？

","[""知恵袋トップ"",""生き方と恋愛、人間関係の悩み"",""恋愛相談、人間関係の悩み""]",2020/2/5,1,0,50
14219797934,"ダイコクドラックで働き始めました。
時給が1200円〜と書いてあって好都合だったので始めたのですが、初日にタイムカードを見ると時給1000円と書かれていました。何か他に手当てがあって1200円
になるのか、最初に確認しなかった私にも非がありますが、今更聞けず困っております。ご存知の方がいましたら教えていただきたいです。
","[""知恵袋トップ"",""生き方と恋愛、人間関係の悩み"",""恋愛相談、人間関係の悩み"",""職場の悩み""]",2020/2/5,7,0,50
12219798117,"すみません、返信欄のつもりでベストアンサーの方へのコメントで記載してしまい、解決済みにしてしまいました。
改めて質問させていただきます。
不馴れで申し訳ございませんm(__)m
回答して
くださった方々、本当に質問いたしました。

中高年女性の一人暮らしについて。
アラフォー女性です。

子ども達が社会人になるタイミングでの離婚を考えているアラサー主婦です。
子ども達に手がかからなくなってきたため、本格的に仕
事に復帰しました。
まだまだフルタイムとはいかないものの、国家資格の仕事と地元の伝統工芸の職人に就き、予想よりもはるかに稼げるようになりました。
どちらの仕事も定年がなく今後職を失うことはないと想定のもと、お答えいただけるとありがたいです。

離婚する時の私の年齢は５５才前後。
貯蓄は1000万。
月収は２５万程度見込み。
1000万程度の中古マンションを購入。
頭金は７００万。
残りは１０～１５年のローンで返済。
マンションのローン、その他食費やなんやら生活に必要な金額の合計は１６万程度の計算。
残りは貯蓄です。
先にも記載しましたが定年はなく体力を使う仕事でもないので、職場と私のお互いが望めば何歳までも働けます。
伝統工芸の仕事の私の前任者は、８５才までやってらっしゃいました。
これまで大病をしたこともなくこれといった持病もなく。

やっていけると思われますか？？

よろしくお願いいたします。
","[""知恵袋トップ"",""生き方と恋愛、人間関係の悩み"",""恋愛相談、人間関係の悩み""]",2020/2/5,5,1,50
10219798295,"男性は好意のない女性からアプローチされて、その後もう諦めますって言われたらどう思いますか？清々したって感じですか？

","[""知恵袋トップ"",""生き方と恋愛、人間関係の悩み"",""恋愛相談、人間関係の悩み""]",2020/2/5,1,0,50
10219798765,"会社のブラック度は、０(white)～100(black)でどの程度でしょうか。

■面談するけど、賃金支払わないとメールに記載してくる会社。
『
なお、面談については工数付与されませんので
ご了承ください。
』
","[""知恵袋トップ"",""ビジネス、経済とお金"",""企業と経営"",""会社情報、業界市場リサーチ""]",2020/2/5,2,1,50
13219799118,"アルバイト先で周りの人からあまり話しかけられなくなりました。
反応が鈍かったり無表情でいることが多かったりしたら当たり前ですかね？
ちなみにアルバイトを始めてから1ヶ月経ちます。
最初の方は色々仕事を教えてもらいながら、ちょっとした雑談もしていました。
今でも周りの方は優しいことには変わりないのですが、もう少し自分から話しかけたり、笑顔を出したりした方が良いのでしょうか？
元々不登校だったのもあり、今までずっと友達がおらず家族以外の人とコミュニケーションをとることがほとんどありませんでした。
そのため、正直どのように人間関係を築いていけばよいのか分からないし、愛想良くしようと思っても無意識に無表情になってしまいます。
たまに話しかけられることがあっても、うまく笑顔を出せないし、頭で考えすぎて言葉が出ません。
いつも会話がすぐに終わってしまうし、印象悪いだろうなと思います。
無理に雑談する必要はないですか？
","[""知恵袋トップ"",""生き方と恋愛、人間関係の悩み"",""恋愛相談、人間関係の悩み""]",2020/2/5,5,2,50
10219799425,"善悪の判断が付く人でも不倫をしますか？

","[""知恵袋トップ"",""生き方と恋愛、人間関係の悩み"",""恋愛相談、人間関係の悩み"",""恋愛相談""]",2020/2/5,17,7,50
