key,title,body,tags,date,watch,answer,thanks,kininaru
5959480,今日、テストの成績表みたいなのが返って来ました。,"今日、テストの成績表みたいなのが返って来ました。
そのテストの成績表は中間、期末などのテストの点数が書いてあるやつです。それで問題が起きました。意地悪な友人が「見せろよ~どうせお前３ケタだったんだろ～」といってきたので断って見せなかったのですが、部活も終わりかえる準備もできたのでさぁ、帰ろうという時その意地悪な友達と別な友達が僕の成績表をみてニヤニヤ笑っていて「返せよ!!」といったのですが「うわ～数学○○点だってよ～馬鹿だなぁ~。おい英語も○○点だってよ～。こんな簡単なのどうやったらこんな点とれるんだろうなぁ～。」といってきました。僕は抵抗できずただただ堪えるだけでした。悔しくて悔しくて、その場にあったグラウンドを均すやつでぶん殴ってやろうと思いました。先生もいたのでさすがにやめました。これはいじめですか？ぼくが悪いのも知っていますが僕が甘ったれてるだけでしょうか。おねがいします","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""いじめ相談""]",2010/06/10 21:39,0,ベストアンサー,8,0
5966765,いじめや虐待、その他辛い経験をした方に質問です。,"いじめや虐待、その他辛い経験をした方に質問です。
加害者の人に対する憎しみはどうやって自分の中で整理されましたか？


私は弱い者いじめする人が許せません。
私自身、特にひどいいじめにあったわけではありませんが、幼い頃からとても内気で気が弱くって、引っ込み思案で、自分の意見を言ったりするのが苦手な人間でした。
だから、いじめらる子が言い返せなかったり、抵抗できなかったりすりのが、どんなに辛い思いをしているのか、考えただけでもやりきれません。
よくテレビでいじめが原因で自殺した子のニュースや、虐待のニュースなどを見ると、その加害者が憎くてたまりません。
どうして、辛くって苦しくって…そんな想像を絶するような思いをした人が、幸せになることなく、この世からいなくなってしまい、命にかえてでも償いきれない罪を犯した人間が生きていられるのでしょうか。
まだ、深く反省して、その後の人生を送っている人は良いでしょう。
しかし、いじめの加害者達は刑務所に入ることもなく、のうのうと普通の学生生活を送り、普通に結婚をし、幸せな生活を送っていることが許せません。まるで過去のことはなかったかのように。

被害者の子が自殺などをすればニュースになりますが、大抵の子は何も言えずただ我慢して、泣き寝入りしとしまっているケースが多いのではないでしょうか。
そういった場合、加害者達は悪いことをしたという意識のないまま、反省をすることなく、一生を終えるのかと思うと、ほんとに腹立たしくてたまりません。

そのような辛い経験はこの先トラウマとなって、その人について回ります。
虐待なんて尚更、親から受けるのですから、その子の人生を無茶苦茶にしてしまう行為だと思います。


だから私はおとなしい人、気の弱い人がいるとほっておけません。
気の強い人は苦手です。

不公平すぎます。
やられ損ですよね。
自分も同じ目にあって、深く反省しろと思います。
でも、そういう人って、自分がされると、全然我慢することなく、被害者面するのでしょうね。

ほんと腹が立ちます。","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""いじめ相談""]",2010/06/13 23:23,0,ベストアンサー,13,0
5967856,いじめは、いじめる側が100%悪いと思いますが、皆さんはどうお考えです,"いじめは、いじめる側が100%悪いと思いますが、皆さんはどうお考えですか？

自分は現在、一浪した大学一年生で、中学・高校でいじめにあってきました。

いじめる側・いじめられる側という事を抜きに考えても、やはりいじめる側が悪いと思うのですが、中々賛同が得られません。

いじめる側が、ある人を不快に思っても(思うのはその人の自由ですので…)、罵倒や、避ける等の行動をしなければ、絶対にいじめにならない筈です。

例えば見た目や体臭です。

これらを『原因』という枠に当てはめるのは酷いと思います。

太りやすい体質、汗臭い体質等、『体質』という根本的なものは、変えようがないじゃないですか？

『整形しろ！』と仰る方が稀にいますが、ちょっと酷過ぎです。

整形しなければ普通に扱ってくれないと解釈出来ます。

人間だから合う合わないはあって当然だと思いますが、何故いじめる側の人は、言葉や態度に出すのでしょうか。

『態度に出さず心に留めておく』

これがいじめを防ぐ最良かつ当然の考えだと思いますが…。

皆さんはどうお考えですか。","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""いじめ相談""]",2010/06/14 13:50,0,ベストアンサー,5,0
6014572,いじめの体験談をきかせてください。,"いじめの体験談をきかせてください。
いじめ撲滅の参考にしたいです。

・いじめられる側
(1)状況を教えてください。
(2)原因は分かりますか？
(3)いじめた人の反応は？（出来るだけ詳しく）
(4)今はこの事をどう思っていますか？（出来るだけ詳しく）

・いじめる側
(1)状況を教えてください。
(2)理由はありましたか？
(3)過去にいじめられた事はありますか？
(4)いじめられた側の反応は？（出来るだけ詳しく）
(5)今はこの事をどう思っていますか？（出来るだけ詳しく）

・周りの人
(1)状況を教えてください。
(2)理由は分かりますか？
(3)いじめを注意しましたか？
(4)注意をしたときの反応は？（出来るだけ詳しく）
(5)今はこの事をどう思っていますか？（出来るだけ詳しく）","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""いじめ相談""]",2010/07/04 13:46,0,ベストアンサー,5,0
6021436,絶対泣かないと決めた日を見て感じた事,"絶対泣かないと決めた日を見て感じた事
いじめを受けた人に聞きます
1自分をいじめていた人が、別な所でいじめを受けていると聞いてどう思いますか？
2かって自分をいじめて学校や会社を辞めさせようとしていた、辞めさせた人をあんなに簡単に許せますか？謝って来たらどんな対応をしますか？","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""いじめ相談""]",2010/07/07 12:30,0,ベストアンサー,6,0
6051283,相手にしないと無抵抗はどう違うのでしょうか？,"相手にしないと無抵抗はどう違うのでしょうか？
相手にしないというのは、よく言っても分からない奴は放っとけばいいと言いますが、その事です。言いたい奴には言わせといたらいいとか、無視して心の中で可哀想な人だなとあざ笑っとけばいいってよく言いますが、上手く説明出来ませんがつまり無抵抗って事になりますよね？？？
でも無抵抗だと余計に言われたり苛められたり、普通はむしろ悪化しますよね？
上記のようなアドバイスも、その人の外見や性格次第で一概に言えないという事でしょうか？","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""いじめ相談""]",2010/07/20 12:57,0,ベストアンサー,6,0
7700870,夫がサイコパスではないかと疑っています。,"サイコパスということを知りました。長年夫の奇行に悩まされてきました。サイコパスという病気があることを知り夫の状態がそっくりなのです。
もしサイコパスであるなら私はどうしたら良いのでしょうか。

(1)サイコパスは治らないのでしょうか

(2)治らないとしたらこれ以上一緒の生活は無理です。別れるしかないのですね

(3)もう心も身体もぼろぼろです。お金も全くありません。逃げるしか方法はないでしょうか

どんなお答えでも良いのです。教えてください","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""夫婦・家族""]",2012/09/16 18:13,3,ベストアンサー,4,0
3050049,街の薬局で売ってる女性用精力剤若しくは媚薬,"おはようございます！
夫婦生活も5年になり夜の方もマンネリ化してきてる・・。でも私はまだまだやる気満々なんだけど、妻が最近つかれてなかなか同意してくれないんです・・。
妻をその気にさせるような女性用の精力剤や媚薬なんかあれば紹介してください（できれば薬局で市販買えるような。）","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""夫婦・家族""]",2007/06/02 09:52,1,ベストアンサー,4,0
4442247,ゲイ動画やゲイサイトを見る夫とどう向き合えば良いでしょうか？,結婚して1年半経つのですが、最近夫のパソコンのお気に入りにゲイサイトやゲイ動画がずらりと並んでいるのを発見してしまいました。初めは相当ショックを受けましたが、それ以降も性生活はあるためそこまで深刻には捉えていません。１０ヶ月の子供の面倒や家事もよく手伝ってくれますし、休日にはたいてい家族で出かける事が多いので単なる好奇心かなと思ったりもしています。ただ、今夜はあるかなと思った日に無かったりすると、一人でゲイ動画を見て抜いたのではと邪推してしまったりします。何ともそんな自分が情けなくなるのですが、実際ストレートでゲイ動画がゲイサイトを見るのが趣味という男性も世の中にはいらっしゃるのでしょうか？また、夫がゲイである事が発覚した方はどのように日々を過ごされているのでしょうか？普段何でも無いときは平気なのですが、時々突如不安に取り付かれる時はたまらないです・・・。何かアドバイスや同じ思いをなさっている方からのコメントを頂ければ幸いです。,"[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""夫婦・家族""]",2008/10/30 22:01,197,0,0,4
5001828,夫がエロ動画・エロ画像２,"先日相談したのですが・・・
エロサイトを見るにしても限度があると思います。
旦那は仕事がある日でも朝から見、帰ってからも見、寝るまで見ています。
休みの日は家にいる間毎時間見てるのがわかりました。
これってもう中毒のような気がして・・・
これでも旦那を責めてしまうのはいけないでしょうか？","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""夫婦・家族""]",2009/05/30 05:51,182,0,0,11
5170478,結婚していて、セックスレスだと、イライラしますか？,結婚していて、〔セックスレス〕だと、イライラすることが、あったり、悲しくなったりするのでしょうか？        また、〔セックスレス〕が、解消されれば、気持ちが、安定するので しょうか？…     〔 長いセックスレス〕だと、どのような、 心境になりますか？    セックスレスで、夫婦や 精神に、与える 影響は、どうでしょうか？ また、長く セックスレスで、レスのまま 、セックス機会が もう、終わるとしたら、何歳位で、心底 諦めが、つくでしょうか？     人それぞれだと、思いますので たくさんの、意見が 聞かせてください。,"[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""夫婦・家族""]",2009/07/31 13:52,2,ベストアンサー,11,0
6825672,妻が大好きな夫っていますか？,"結婚して3年、子供は体の問題でできませんが
妻がとてつもなく大好きです！

会社の同僚は「彼女がいて奥さんがいるのが1番だ」とか「嫁に興味が無い」とか言っているので、自分と同じような人は周りにいません。

「おれは奥さん大好きだよ」というと「うわー」とかいわれるので
あんまり話題に出さないようにしてますが、ほんとは世界一かわいいと思ってます。

男って人前だと奥さんを悪くいうだけで、
実はすごく大事にしてるもんなんですか？？あまりにも近くに似たような考え方の人がいないので・・自分が変なのかと思ってしまいます。","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""夫婦・家族""]",2011/06/21 16:40,1,ベストアンサー,15,0
3972747,「嫁ぐ娘への手紙」の書き方について教えてください,"娘が結婚式をあげます。我が家では初めてのこと！
先日娘の友人から２次会で読む＜母親から娘へ手紙＞を書いて欲しいといわれまましたが、私は最近の友人主催の２次会事情がまったく分かりません、どんな感じで書けばいいのでしょうか？教えてください","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""夫婦・家族""]",2008/04/24 16:04,0,ベストアンサー,5,0
4186030,食費　4万円は少ないですか？,"アドバイスお願いします。
現在我が家の家計は私が握っています。
毎月25日に主に食費として4万円を渡していますが、毎月3週目ほどで
底を着き追加で1万円を渡している状況です。
食費以外の光熱費等、住宅ローン、衣類、保険、幼稚園費用、ガソリン等は別に銀行引き落としで払っています。
私としては4万円で十分まかなえるはずと思っています。
本音は3万円から3万5千円にしたいです。
家族構成は私、妻、長男3歳、次男0歳です。
月に２回ほど外食しますがその費用は私の財布から出しています。
医療費は無料ですし、次男のオムツ代がかかるくらいだと思います。
また完全母乳なのでミルク代もかかりません。
何か別枠でお金が必要な時はそのつど渡すか私が直接払います。
以前は妻に家計を任せていたのですがあまりにも預金が減るので
私が管理することにしたのですが、、、、
世間一般において私の認識が甘いのでしょうか？それとも妻の
やりくりが下手なのでしょうか？
今日か明日の晩にでも真剣に話し合いをしようと思います。","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""夫婦・家族""]",2008/07/18 15:01,129,0,4,62
4198068,親の言う事を聞かない子供に困っています。躾方をお教え願います。,"私の子供は、女児小学三年生の９歳です。
私は今年の５月末までは、共稼ぎで、フルに働き、子供の世話が疎かになっていました。
どのような状態だったかと言うと、平日は、朝は子供と一緒に出勤、帰りは、二～三日９時～１０時に帰着。月に平均して一回ほど宿泊出張も有りましたが、土日、祝日は、完全に休んでいました。
父親は、営業職のため帰りが、早くても１０時前、１１時前なんて当たり前、休日出勤有り、宿泊出張二ヶ月に一回の割合で有りました。
このような環境のため、子供が夜型人間になってしまい、朝が起きれず、宿題もさせきれず、ズル休みを繰り返すようになりました。
学校を休む事も宿題をしない事も、親の責任と思い、私が仕事を辞め６月からは、子供中心に早寝早起きで頑張っていますが、宿題の約束をしてもやぶられ、夏休み中、学習会の呼び出しが有ってるにも関わらず私の隙をみて逃亡し、帰って来なさいと言う時間(親が決めた時間)にも帰ってこず、ホトホト困っています。口で言っても効かないので、暴力でと、縛り付けたり、赤くなるほど叩いた事もありますが、本当はそんな事したくありません。それに暴力だと余計反発します。
子供のお友達は、親の言う事は、忠実に聞いて守っていますが、家の子だけこのような状況です。
夏休みの楽しい行事も、あなたがルールを守らないと、全てキャンセルするよと言っても、無理です。
情けない親とは自覚しております。このような子供の躾方について、どなたかご教授頂きたく、宜しくお願い致します。","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""夫婦・家族""]",2008/07/23 14:09,1,ベストアンサー,16,0
4330320,近親相姦について。本気で悩んでいます。,"自分は三人兄弟の長男なのですが、自分の弟（20・大学生）と、妹（18・高校生）が、近親相姦でいたしてしまって、どうも子供ができてしまったようなのです。
それで、妹にどうしたものかと相談を受けたのですが、正直私もどうしたらいいのか完全にとまどっています。

妹は産みたいみたいなことを言っています。弟のほうにはまだ話を聞いていません。両親にも話していません。

仮に子供ができたとして、その子供はどういう扱いになって、普通に育てることができるのか、まったく何もわからない状態です。

よろしければアドバイスをお願いします。","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""夫婦・家族""]",2008/09/15 12:57,141,0,3,16
4586002,息子が結婚するからと連れてきた「とんでもない相手」！！,"私は公務員です（現在年収９００万円程あります）
息子はずっと私一人で育ててきました。息子は中学から私立に入れています。
超有名大学を卒業させ公務員（現在年収８００万円程）をさせております。
息子の父も公務員（現在年収１０００万円超）ですが、養育費（月１０万円だけしか）くれていませんでした。
そんなもんは学費のほんの一部に消えます。あとは全部私が面倒みてきたのです。
息子のすべてをね。（塾代や弁当作りや友達の事や困った事も相談や塾の送迎やPTAや何やかや）
大学卒業後もいろんな習い事をさせました。（元夫の養育費は大学卒業までですのでもちろん全部私が払いました）
そんな息子にはいろいろ良い縁談がありました。
超有名大学をでて、（中学から私立ですしね）安定した公務員ですから。
ただ息子は結婚したくない。お母さんと一緒にいたいと言ってくれまして（本当に困った子です）（笑）
よい縁談をお断りするのです。
息子を結婚させようと何年間も結婚相談所にお金をつぎ込みましたが諦めました。

しかしながら、突然・・
息子が結婚するからと挨拶に連れてきたのは、みっつも年上（４０女）の高卒女です。
ぶさいくな上に性格が悪く、同居できないと言います。
この女は看護士ですが絶対に適していません。
本人いわく家が貧しく大学にも行けず、自分で働きながら看護学校に行ったそうです。
私、ここでよくわからないのは、私は息子を高いお金をだして中学から私立に行かせています。
ここらへんで身分違いと、普通は思わないものなのでしょうか？？
この女は親から何も学ぶ事のない環境にあったに違いありません。（大学の学費のないご家庭ですしね）（笑）
しかし社会にでて普通学ぶでしょ。高学歴のお医者様とかいらっしゃるんだから。
でもいいです。（冷静になります）（笑）仕方ありません。そういう学ばない人もいるでしょう。
ただ許せない事がひとつあるのです。
看護士というものは、人につくす仕事だと思います。
中学から私立に入れて、子供につくして来た私に同居できないと言ったんですよ。

でも私はとても冷静でした。
「息子が私と離れるわけない」と、あの女が目配せで息子にこう言わせました「自分からそう思ったんだ」と、
息子はとても親思いのいい子です。そんな事を自分から言うわけありません。
あの女が入れ知恵し思ってもない事を、性の誘惑から言わせたのだと思います。
小さな時から、「一生母さんと一緒」と言っていたんです。

この女と息子を結婚させていい訳ないですよね。
どう言って息子の目を覚まさせたらいいのか、懸命な皆様に教えて頂きたいのです。
ただ回答は、高卒とか2流大学卒とか、そんな人以外でお願い致します。
（別にバカにしている訳ではなく、この状況を判断できる方にお願いしたいだけです）","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""夫婦・家族""]",2008/12/27 05:14,2,ベストアンサー,7,0
4983136,夫に対してイライラする自分を抑えられず困っています,"34歳夫、33歳私(妻)、3歳(男)、1歳(男)の4人家族です。
経済的にきついので、子供を保育園に預けて私もフルタイムで
働いています。
この頃、私が家では常にイライラしています。夫が家にいると
特にイライラしてしまいます。私は家事と育児と自分の仕事に
責任を負っていっぱいいっぱいになっているのに、夫が
その状況や気持ちをわかってくれないからです。
私もうまい方法でないと思いながら、ついつい「どうして
○○してくれないのよ」とか「あなたってそういう人よね」などと
良くない言い方をするようになってしまいました。
本当は私が夫を立てながら手伝うところは上手に手伝ってもらって、
もっと明るい家庭にしたいのですが、こちらから「もっと子供と
触れ合う時間を作ってほしい」「週に1回夫婦ミーティングをしたい」
「2人で食事に行きたい」などと言うとその時は「わかったよ！」と
返事がいいのですがすぐに元通り、話し合ったことは忘れたかのように
自分第一の生活に戻ってしまいます。それでわたしも嫌気がさしてきてしまいました。
彼は私の「あなたは全然○○してくれない」とかいう言い方が嫌い
です。保育園に子供を送るのは彼の役目ですし、食器の片付けや、
子どものお風呂入れを時々してくれるからです。
子供のためにも明るい家庭にしたいと切に思っていますが
私が明るくしていると、彼は大丈夫なのだろうと思うのか
部屋にこもってネットを見たりソファーでゆったり新聞や本を
読んだり、私が子供の世話などをしていて決してできないことを
するので、私は自分が参っている、いっぱいいっぱいだと伝えるのに
嫌な言い方、明るくない責める言い方をしてしまいます。
子供もそんな雰囲気を感じるのか家では荒れています。
私はどのようにしたらいいのでしょうか。
客観的なアドバイスがいただけたらと思います。どうぞよろしく
お願いします。","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""夫婦・家族""]",2009/05/23 12:41,0,ベストアンサー,5,0
5179213,夫の浮気(既婚男性の回答求む!女性もぜひ）,"結婚以来仲良くやってきた夫婦(子供一人。まだ小さい）です。
以前にも浮気まではいかないけれど、ほかの女性とメールのやり取りや時々あったりはしていた夫。
聞くとちゃんと理由を話してくれて浮気ではなさそうだと信じ解決済み。
家族を大切には思ってくれているよう。
数年前に仕事（夫とは同僚でもあります）のことで喧嘩をしてからずっと不仲なままです。
夫が悪いと思い責め立てましたが謝罪の言葉はないものの反省していた様子はありました。
ただ私が妊娠出産したこともありなんだか許せず（不仲になって以来、それまでやってくれていた家事育児はほとんどしてくれなかったのもあり）、ほとんど会話もない状態になっていました。
しかも私も精神的に余裕がなく不仲期間中はちょくちょく厄介なメールを出したりしていました（家族をどう思ってるのとか、わかりきったこと。うっとうしかったと思います）。
今回の浮気は目撃情報があり確実。しかも相手は同じ会社の社員(部下)。
電気の消えた社内で数十分。暗闇でやる仕事って思いつきません。
ちょうどこのままでは子供にも良くないし私自身にも良くないと思い、仲直りというか以前の楽しい家庭に頑張って戻そうとしていた矢先のことです。
不仲期間中にウソをつかれたこともありほとんど不信状態でしたが、それを受け入れてやっていこうと思っていたんです。
愕然としてしまってついつい（データソースは明かさず）特定の子と浮気していないか、というようなことを遠まわしに言ってしまいました。
返答はなし。無言でした。
でも、がんばって以前の状態に戻そうと話していたので、それを受け入れて頑張っていこうとは思っています。
浮気は止めさせたいのですがどうすればいいのかわかりません。
しかもやめるつもりがあるかどうかも疑問です。
夫が何を考えているか分からず気持ちが落ち着きません。
夫にも私にも別れるつもりはないと思うのですが…。
不倫がばれた（らしい）男性はこういうとき何を思っているんでしょうか?","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""夫婦・家族""]",2009/08/03 20:02,135,0,0,11
5198492,息子の嫁　非常識　気色が悪い　憎い　許せない,"三ヵ月前の五月、四男が結婚いたしました。息子三十歳、嫁も同じ年です。
この嫁、三月までは三男の恋人でした。三男と三年もの間付き合っていた小娘が、なにがどうなって四男と？
考えれば考えるほど納得できない。生理的にこの嫁を認められない。
　私の頭が固いのでしょうか？
三男には結婚する意思が無くいまだ独身。女性関係は派手ではあるものの上手に楽しんでいるようで安心していたのに、なんなんでしょうこの失態
四男は一体何を考えているのか！
私の息子は馬鹿なのでしょうか？
　三男と交際中の女にプロポーズしたというわけです。
何事もなかったかのように四男と結婚していけしゃあしゃあとしているこの嫁が許せない！神経を疑います。
どうにか別れさせたい。こういう状況に置かれたら、皆様も私と同じ気持ちになりますでしょう？
それとも、私のこの憤りこそ所謂過干渉でしょうか？
ご意見をお聞かせくださいますでしょうか。気持ちの整理がつきません。","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""夫婦・家族""]",2009/08/11 11:01,203,0,16,126
5872062,４０過ぎてセックスレス→セックスフルになった妻,"４０過ぎてセックスレス→セックスフルになった妻

ここの質問を見ていると、セックスレスの悩みが多いですね。
我々夫婦（私４７　妻４２）も　それに近い状態でした。
　　新婚時代：ほぼ毎日～１日おき
　　１人目出産後：週１～２
　　２人目出産後：月２
　　その後：だんだん減って２カ月に１回程度
という変遷を経てきました。
男としてはかなり不満はありました。
しかしながら子供たちの存在もあり、
まあこんなものかな・・と諦めモードに入っていました。

ここの質問をみていると、ある程度の年齢になった夫婦の
セックスレスの悩みはさらに増えているようです。

ところが、妻の場合４０過ぎてそちらの欲求が急に増してきました。
昔から特に美人顔でもなんでもないごく平凡な顔立ちだったのですが
４０を過ぎてから　何故かきれい（それなりに）で魅力的になりました。
ずっと専業主婦で、特に生活に変化があったわけではありません。
（浮気もあり得ません。）

１～２年前まではこちらが誘っても２回に１回はなんだかんだと
理由をつけてはぐらかされていました。
しかしこの１年くらいは、拒否されたことがありません。
妻から露骨に求めてくることはありませんが
「誘ってもいいわよ」オーラ？をしょっちゅう感じ、
試しに誘ってみると、これがいつもＯＫです。
この歳になって　週２に復活を果たしました！
内容も以前よりはるかに充実しています。

このようなパターンのご夫婦は他にもいらっしゃいますか？
それともうちが珍しいのでしょうか？
年とるとホルモンは減るはずですよね。
全く不思議な現象です。

嬉しい変化ではあるのですが、心配もあります。
このまま妻の旺盛な欲求が続いたとして
果たして自分はそれをいつまで満たしてやれるのか・・
将来にかなりの不安があります。
男の身体は女とは違いますから・・。

熟年になって妻の求めに応じたいのに、
なかなかそれが敵わなくなった夫。
そんなご夫婦の悩みと対策も聞いてみたいものです。","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""夫婦・家族""]",2010/05/05 00:15,1,ベストアンサー,5,0
5949376,中2女子です。,"中2女子です。
お父さんが嫌な年頃だってゆうのはよくわかりますし、お父さんには本当に感謝していますが、

本当にやめてもらいたい事があります。


まず、私の身体をペタペタ触ってくるのです。

無駄に触ってきます。
本気で気持ち悪いのでいつも真剣に「ほんまにやめて。」という感じで怒るのですが、
「何やねんその態度」とか言って逆ギレしてきます。


本当に気分悪いです。第一、お父さんはエロいんです。

エロ本沢山持ってるし、運転中にも外に若い女性が歩いていたら、ガン見。

エロいのも相当嫌なんですが、身体を触られるのが一番嫌です。
どうしたらやめさせれるでしょうか？



あと、私の携帯が鳴ったらいちいち、「携帯鳴ってんぞ。誰からのメールや？」って聞いてくるんです。

友達に限ってるのに、いちいち報告しなくてはいけないのでしょうか？

はっきり言って鬱陶しいです。


どうしたらやめてもらえますかね？


２つの質問に回答お願いします。","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""夫婦・家族""]",2010/06/06 18:46,0,ベストアンサー,2,0
6345215,６５歳の性生活,"私は６５歳と高齢ですが、男としてまだ性生活を送りたいと考えているんです。
ですが男性機能も徐々に低下していく一方。

年下の妻のため、男として、夫としてその役目を全うしたいのです。
なので今考えているのが

バイアグラを試してみよう…とおもっています。
ですが６５歳と高齢の自分に聞くのかどうか

お金をだしてまで購入し、効果がないとなると完全に無駄な買い物ですよね。
なので知識のある方、６０歳以上でも男性機能がバイアグラによって向上するのか、
ご鞭撻のほど、よろしくお願いします。","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""夫婦・家族""]",2010/11/26 15:00,171,0,1,10
6814631,生理中の妻とセックスしたい,"自分でも変だということは自覚しているのでここで質問させていただきます。

私には妻がいます。
付き合っていた頃はこんなことなかったのですが、最近私は生理中の妻と、セックスしたくてたまりません。
当然のことながら妻は嫌がりますが。

きっかけは、以前に一度、生理中の妻にセックスを拒まれたことです。「もう生理は終わりかけ」だと言っていたのに、と思うと腹が立ち、寝ている時無理矢理服を脱がせたことがあります。
喧嘩した時でも泣かないような妻を泣かせてしまったことを後悔したのですが、何故かその時から妻が生理の時にセックスしたいという欲求が生まれてきました。


それで質問です。
男性は、自分の妻や彼女に対して、こう思ったことがありますか？
女性は、生理中のセックスが嫌な理由は何なのですか？（ベッドが汚れる以外で）
また、無理矢理やったら夫婦間でも強姦が成立しますか？


女性にとっては不愉快な質問でしょうが、一応真剣に悩んでいるのでお願いします。","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""夫婦・家族""]",2011/06/16 22:03,1,ベストアンサー,15,0
